기준일,차량운행,접수건,탑승건,평균대기시간
2020-01-09,0.3782542113323124,0.8071377072819034,0.8102893890675242,50.1
2020-01-10,0.4134762633996938,0.830930064888248,0.8093706936150666,40.3
2020-01-11,0.10260336906584994,0.29704397981254504,0.2776757005052825,33.4
2020-01-12,0.05053598774885143,0.2492790194664744,0.26825907211759303,35.0
2020-01-13,0.3767228177641654,0.8385003604902668,0.8369315571887919,45.6
2020-01-14,0.41041347626339975,0.84534967555876,0.8389986219568213,40.9
2020-01-15,0.4226646248085758,0.8628334534967556,0.8507119889756545,40.8
2020-01-16,0.3629402756508423,0.8031723143475126,0.794441892512632,49.6
2020-01-17,0.3905053598774886,0.8266041816870945,0.8238401469912724,41.9
2020-01-18,0.13169984686064318,0.31903388608507566,0.29536058796508957,30.3
2020-01-19,0.03675344563552835,0.25648882480173035,0.2673403766651355,40.9
2020-01-20,0.3690658499234304,0.797945205479452,0.8155718879191549,52.5
2020-01-21,0.3782542113323124,0.8067772170151406,0.7983463481855766,51.8
2020-01-22,0.3767228177641654,0.785688536409517,0.7740009186954524,48.6
2020-01-23,0.41041347626339975,0.8094808940158615,0.7395498392282958,36.3
2020-01-24,0.08575803981623276,0.20908435472242248,0.19774919614147912,25.7
2020-01-25,0.08269525267993877,0.1892573900504686,0.17845659163987138,32.5
2020-01-26,0.08728943338437978,0.24387166546503242,0.2478180983004134,27.0
2020-01-27,0.09341500765696786,0.19826964671953856,0.18282039503904457,23.6
2020-01-28,0.3920367534456355,0.8179524152847873,0.749425815342214,29.8
2020-01-29,0.4150076569678407,0.8293078586878154,0.7889297197978871,33.4
2020-01-30,0.3981623277182236,0.7965032444124008,0.7661920073495636,34.2
2020-01-31,0.37366003062787134,0.7804614275414564,0.7480477721635277,30.4
2020-02-01,0.1225114854517611,0.20728190338860847,0.20440973817179603,23.1
2020-02-02,0.11791730474732004,0.20854361932227827,0.21152962792834173,21.7
2020-02-03,0.4502297090352221,0.7755948089401586,0.7170418006430868,26.8
2020-02-04,0.4303215926493109,0.7198990627253065,0.6825907211759301,27.0
2020-02-05,0.3782542113323124,0.6634823359769286,0.6430868167202572,27.4
2020-02-06,0.4303215926493109,0.6438356164383562,0.6120808451998163,23.5
2020-02-07,0.40275650842266464,0.6577144917087239,0.6437758383096004,26.0
2020-02-08,0.11944869831546706,0.18312905551550107,0.19637115296279284,24.2
2020-02-09,0.049004594180704464,0.18330930064888246,0.19935691318327975,25.4
2020-02-10,0.4150076569678407,0.718817591925018,0.695911805236564,24.8
2020-02-11,0.40275650842266464,0.6775414563806778,0.6936150666054204,25.3
2020-02-12,0.3690658499234304,0.6870944484498919,0.6894809370693615,29.2
2020-02-13,0.4073506891271057,0.684931506849315,0.6929260450160772,24.9
2020-02-14,0.41041347626339975,0.700252343186734,0.7037207165824528,26.1
2020-02-15,0.08116385911179175,0.22386445565969715,0.23587505741846576,27.8
2020-02-16,0.12098009188361408,0.21304974765681323,0.22485071198897566,21.7
2020-02-17,0.39509954058192953,0.7694664744051911,0.7533302710151586,29.0
2020-02-18,0.4150076569678407,0.7236842105263158,0.7482774460266421,27.1
2020-02-19,0.4165390505359877,0.7462148521989906,0.7625172255397337,27.8
2020-02-20,0.38744257274119454,0.7121485219899063,0.7517225539733579,29.1
2020-02-21,0.4287901990811639,0.6402307137707282,0.6545705098759762,22.7
2020-02-22,0.12098009188361408,0.1526676279740447,0.16766192007349562,22.3
2020-02-23,0.0444104134762634,0.08453496755587599,0.08360128617363344,21.8
2020-02-24,0.4502297090352221,0.4662941600576784,0.4547542489664676,19.6
2020-02-25,0.3981623277182236,0.3732876712328767,0.36541111621497474,19.9
2020-02-26,0.3568147013782542,0.3161499639509733,0.31786862655029857,19.0
2020-02-27,0.37519142419601836,0.2851478010093727,0.2916858061552595,19.7
2020-02-28,0.39663093415007655,0.2768565248738284,0.2847955902618282,19.4
2020-02-29,0.09188361408882084,0.05930064888248017,0.07073954983922831,19.7
2020-03-01,0.09035222052067382,0.0,0.0,21.1
2020-03-02,0.41041347626339975,0.31146359048305694,0.31235645383555355,18.7
2020-03-03,0.4303215926493109,0.28334534967555874,0.2939825447864033,18.8
2020-03-04,0.41960183767228176,0.27036770007209804,0.2939825447864033,18.8
2020-03-05,0.4303215926493109,0.28064167267483775,0.299265043638034,18.5
2020-03-06,0.4088820826952527,0.2829848594087959,0.31304547542489664,19.1
2020-03-07,0.10107197549770292,0.0811103100216294,0.09761139182361048,20.7
2020-03-08,0.0888208269525268,0.01243691420331651,0.02021129995406523,20.5
2020-03-09,0.41194486983154677,0.38013698630136983,0.3934313275149288,18.4
2020-03-10,0.4287901990811639,0.3249819754866618,0.3507119889756546,20.7
2020-03-11,0.3644716692189893,0.3161499639509733,0.3534680753330271,20.6
2020-03-12,0.4058192955589587,0.33543619322278295,0.37528709232889296,19.6
2020-03-13,0.39509954058192953,0.3280461427541456,0.37390904915020673,19.6
2020-03-14,0.11179173047473201,0.08255227108868059,0.10266421681212679,21.0
2020-03-15,0.06891271056661563,0.011355443403028118,0.018144235186035834,21.5
2020-03-16,0.4073506891271057,0.3696827685652487,0.4000918695452457,19.4
2020-03-17,0.4134762633996938,0.3421052631578947,0.37873220027560867,19.0
2020-03-18,0.4058192955589587,0.36770007209805333,0.41042719338539274,19.3
2020-03-19,0.4088820826952527,0.33561643835616434,0.3750574184657786,19.4
2020-03-20,0.41960183767228176,0.3687815428983417,0.42420762517225535,20.1
2020-03-21,0.0995405819295559,0.10832732516222061,0.13504823151125403,23.0
2020-03-22,0.10107197549770292,0.01784426820475847,0.027560863573725308,21.0
2020-03-23,0.41960183767228176,0.4080749819754866,0.44763435920992195,19.4
2020-03-24,0.4303215926493109,0.37923576063446285,0.42903077629765735,19.6
2020-03-25,0.47166921898928027,0.4096971881759192,0.4676159853008727,21.6
2020-03-26,0.43185298621745793,0.37581110310021626,0.430638493339458,20.6
2020-03-27,0.4241960183767228,0.38842826243691414,0.45199816260909514,23.0
2020-03-28,0.12557427258805515,0.11607786589762077,0.14216812126779974,22.2
2020-03-29,0.06584992343032159,0.01640230713770728,0.024804777216352797,23.5
2020-03-30,0.4287901990811639,0.4170872386445566,0.4781809830041341,20.7
2020-03-31,0.36753445635528337,0.41528478731074253,0.4708314193844741,20.7
2020-04-01,0.436447166921899,0.40645277577505406,0.4542949012402389,21.3
2020-04-02,0.42572741194486985,0.4102379235760634,0.4611851171336702,21.7
2020-04-03,0.4058192955589587,0.3961788031723143,0.44970142397795126,22.6
2020-04-04,0.1332312404287902,0.11265320836337418,0.13711529627928343,22.9
2020-04-05,0.09035222052067382,0.017303532804614274,0.029627928341754706,21.9
2020-04-06,0.4732006125574273,0.4623287671232876,0.5082682590721177,22.9
2020-04-07,0.4732006125574273,0.4434030281182408,0.5009186954524576,23.4
2020-04-08,0.4686064318529862,0.4504325883201153,0.5082682590721177,23.0
2020-04-09,0.44104134762633995,0.46863734679163654,0.5358291226458429,22.7
2020-04-10,0.43185298621745793,0.4583633741888969,0.5211299954065227,25.4
2020-04-11,0.14701378254211334,0.12905551550108146,0.15824529168580614,22.4
2020-04-12,0.0781010719754977,0.03983417447728911,0.05351401010564999,21.6
2020-04-13,0.445635528330781,0.49062725306416727,0.5514469453376205,21.6
2020-04-14,0.4869831546707504,0.49116798846431137,0.554662379421222,23.8
2020-04-15,0.20214395099540583,0.15501081470800288,0.18259072117593017,20.1
2020-04-16,0.46248085758039814,0.498197548666186,0.5677537896187415,22.6
2020-04-17,0.41807044410413474,0.4574621485219899,0.5149288011024344,24.6
2020-04-18,0.15007656967840738,0.1541095890410959,0.18511713367018834,23.4
2020-04-19,0.07197549770290967,0.05209084354722422,0.06178226917776758,20.3
2020-04-20,0.4670750382848392,0.6396899783705841,0.6936150666054204,28.7
2020-04-21,0.4977029096477795,0.5243330930064889,0.5875057418465779,22.8
2020-04-22,0.4747320061255743,0.5039653929343908,0.5716582452916859,23.9
2020-04-23,0.46248085758039814,0.497296322999279,0.5714285714285714,24.9
2020-04-24,0.43950995405819293,0.536589762076424,0.5983004134129537,26.7
2020-04-25,0.1332312404287902,0.17177361211247294,0.20418006430868169,23.3
2020-04-26,0.08728943338437978,0.09012256669069936,0.11116214974735875,21.2
2020-04-27,0.43185298621745793,0.5585796683489546,0.6251722553973358,25.9
2020-04-28,0.45482388973966315,0.57732516222062,0.655718879191548,24.8
2020-04-29,0.4946401225114855,0.5735400144196107,0.6274689940284797,31.5
2020-04-30,0.11485451761102605,0.14347512617159336,0.17110702802021133,22.9
2020-05-01,0.17917304747320062,0.2829848594087959,0.2903077629765733,22.7
2020-05-02,0.09035222052067382,0.14509733237202593,0.1731740927882407,22.8
2020-05-03,0.06891271056661563,0.10436193222782984,0.12632062471290767,22.2
2020-05-04,0.4012251148545176,0.5439798125450613,0.6005971520440974,27.6
2020-05-05,0.10872894333843797,0.136986301369863,0.16260909508497934,22.3
2020-05-06,0.39509954058192953,0.6182408074981975,0.6644464859898944,35.9
2020-05-07,0.3935681470137825,0.5829127613554435,0.5838309600367477,39.8
2020-05-08,0.35222052067381315,0.5901225666906994,0.5714285714285714,45.0
2020-05-09,0.10719754977029095,0.18493150684931503,0.20372071658245294,31.8
2020-05-10,0.07197549770290967,0.11391492429704399,0.13137344970142398,23.0
2020-05-11,0.3859111791730475,0.6566330209084354,0.678226917776757,38.0
2020-05-12,0.3644716692189893,0.6276135544340303,0.6550298576022049,39.7
2020-05-13,0.3996937212863706,0.6333813987022351,0.6653651814423518,38.2
2020-05-14,0.3859111791730475,0.6380677721701514,0.6731740927882408,39.7
2020-05-15,0.38744257274119454,0.6063446286950253,0.6079467156637575,40.3
2020-05-16,0.0995405819295559,0.18475126171593365,0.2071658245291686,29.0
2020-05-17,0.08422664624808573,0.12184571016582553,0.14607257694074416,22.3
2020-05-18,0.38284839203675347,0.6557317952415285,0.6529627928341755,44.6
2020-05-19,0.4287901990811639,0.617519826964672,0.622186495176849,28.7
2020-05-20,0.41807044410413474,0.6753785147801009,0.6956821313734498,38.3
2020-05-21,0.4303215926493109,0.6550108147080029,0.707395498392283,34.2
2020-05-22,0.4012251148545176,0.6418529199711608,0.6630684428112081,36.4
2020-05-23,0.11485451761102605,0.2139509733237202,0.23587505741846576,33.9
2020-05-24,0.05972434915773356,0.11968276856524875,0.13688562241616906,23.6
2020-05-25,0.4012251148545176,0.6492429704397982,0.684887459807074,37.1
2020-05-26,0.4226646248085758,0.6870944484498919,0.7119889756545705,36.9
2020-05-27,0.42725880551301687,0.6759192501802451,0.7064768029398254,38.1
2020-05-28,0.41960183767228176,0.6665465032444124,0.6926963711529628,37.2
2020-05-29,0.4165390505359877,0.6438356164383562,0.6644464859898944,38.2
2020-05-30,0.09647779479326185,0.20403749098774332,0.21910886541111624,36.5
2020-05-31,0.07044410413476265,0.11715933669790914,0.13573725310059717,20.8
2020-06-01,0.43950995405819293,0.6286950252343186,0.6490583371612311,29.5
2020-06-02,0.4732006125574273,0.6122927180966113,0.6384933394579697,25.7
2020-06-03,0.4747320061255743,0.6348233597692863,0.6727147450620119,27.1
2020-06-04,0.44716692189892804,0.6191420331651045,0.6720257234726688,31.7
2020-06-05,0.4379785604900459,0.6119322278298486,0.6561782269177767,33.6
2020-06-06,0.20367534456355285,0.15573179524152847,0.17524115755627012,21.4
2020-06-07,0.15773353751914243,0.11391492429704399,0.13665594855305466,20.2
2020-06-08,0.4655436447166922,0.6229271809661139,0.6743224621038126,27.9
2020-06-09,0.4226646248085758,0.6157173756308579,0.6632981166743224,28.6
2020-06-10,0.44716692189892804,0.632480173035328,0.6775378961874139,31.8
2020-06-11,0.4150076569678407,0.6167988464311464,0.6570969223702343,33.2
2020-06-12,0.35987748851454826,0.5870583994232156,0.612540192926045,41.5
2020-06-13,0.1332312404287902,0.19574621485219895,0.21543408360128619,26.7
2020-06-14,0.18223583460949466,0.10310021629416007,0.12655029857602207,20.0
2020-06-15,0.434915773353752,0.6256308579668349,0.6651355075792376,33.5
2020-06-16,0.4211332312404288,0.6032804614275414,0.6538814882866331,30.1
2020-06-17,0.4303215926493109,0.6018385003604902,0.636885622416169,31.8
2020-06-18,0.4303215926493109,0.6245493871665465,0.6646761598530087,32.4
2020-06-19,0.4241960183767228,0.6049026676279741,0.6391823610473129,34.3
2020-06-20,0.11638591117917307,0.21611391492429705,0.24046853468075335,32.0
2020-06-21,0.19601837672281774,0.13211968276856523,0.15709692237023426,20.2
2020-06-22,0.4578866768759572,0.6436553713049747,0.6966008268259072,34.7
2020-06-23,0.4211332312404288,0.6443763518385004,0.6853468075333027,36.0
2020-06-24,0.43185298621745793,0.6456380677721701,0.6614607257694074,38.0
2020-06-25,0.4287901990811639,0.6286950252343186,0.6692696371152962,31.3
2020-06-26,0.41807044410413474,0.6240086517664023,0.6451538814882867,37.9
2020-06-27,0.1730474732006126,0.21629416005767843,0.23840146991272393,28.5
2020-06-28,0.09647779479326185,0.12436914203316508,0.14859898943500233,21.9
2020-06-29,0.45482388973966315,0.6366258111031002,0.683050068902159,33.5
2020-06-30,0.44716692189892804,0.6007570295602018,0.6345888837850253,30.7
2020-07-01,0.442572741194487,0.6595169430425378,0.704409738171796,33.0
2020-07-02,0.436447166921899,0.6409516943042538,0.6860358291226458,33.5
2020-07-03,0.43950995405819293,0.6443763518385004,0.6727147450620119,33.9
2020-07-04,0.12404287901990813,0.23071377072819033,0.2519522278364722,32.4
2020-07-05,0.2067381316998469,0.12653208363374185,0.15273311897106112,21.0
2020-07-06,0.47779479326186836,0.6793439077144917,0.7354157096922371,31.5
2020-07-07,0.45482388973966315,0.6539293439077145,0.7152044097381718,31.5
2020-07-08,0.46248085758039814,0.6879956741167988,0.7393201653651815,34.5
2020-07-09,0.4609494640122511,0.6528478731074261,0.7149747358750573,32.7
2020-07-10,0.47626339969372133,0.6568132660418169,0.6982085438677079,31.7
2020-07-11,0.22970903522205205,0.24837779379956737,0.27423059255856685,26.6
2020-07-12,0.1286370597243492,0.13788752703676999,0.16949931097841064,21.8
2020-07-13,0.4808575803981624,0.677180966113915,0.6949931097841067,38.2
2020-07-14,0.4517611026033691,0.6806056236481615,0.7326596233348646,36.7
2020-07-15,0.4517611026033691,0.6941240086517664,0.7335783187873219,40.6
2020-07-16,0.46401225114854516,0.6834895457822638,0.723242994947175,39.7
2020-07-17,0.45482388973966315,0.6797043979812545,0.7064768029398254,40.5
2020-07-18,0.1225114854517611,0.23684210526315785,0.26711070280202115,32.6
2020-07-19,0.19448698315467078,0.09625090122566689,0.11093247588424437,20.7
2020-07-20,0.444104134762634,0.6906993511175198,0.7090032154340835,38.4
2020-07-21,0.4869831546707504,0.7137707281903388,0.7604501607717042,41.6
2020-07-22,0.49157733537519144,0.7211607786589762,0.7262287551676618,45.5
2020-07-23,0.5145482388973966,0.7321557317952415,0.7322002756086357,48.6
2020-07-24,0.47779479326186836,0.6906993511175198,0.7193385392742306,35.2
2020-07-25,0.12710566615620217,0.2335976928622927,0.2563160312356454,33.8
2020-07-26,0.17151607963246557,0.15537130497476564,0.18236104731281583,21.3
2020-07-27,0.6385911179173047,0.776676279740447,0.7930638493339459,29.8
2020-07-28,0.6401225114854517,0.7631578947368421,0.815112540192926,27.7
2020-07-29,0.6401225114854517,0.7593727469358327,0.7673403766651354,32.0
2020-07-30,0.6278713629402757,0.7074621485219899,0.7625172255397337,26.4
2020-07-31,0.5635528330781011,0.6935832732516222,0.7436839687643546,25.0
2020-08-01,0.18529862174578865,0.22278298485940878,0.23564538355535142,26.8
2020-08-02,0.13935681470137828,0.12256669069935112,0.13665594855305466,22.9
2020-08-03,0.5834609494640123,0.6878154289834174,0.6903996325218191,28.7
2020-08-04,0.555895865237366,0.6887166546503245,0.7361047312815803,24.5
2020-08-05,0.6018376722817764,0.7381038211968277,0.7868626550298576,28.5
2020-08-06,0.5849923430321593,0.6542898341744773,0.6488286632981166,37.8
2020-08-07,0.5421133231240429,0.6856524873828407,0.7386311437758384,32.9
2020-08-08,0.20367534456355285,0.23810382119682766,0.2694074414331649,27.2
2020-08-09,0.18529862174578865,0.09895457822638788,0.11368856224161691,20.6
2020-08-10,0.5191424196018377,0.7626171593366979,0.7928341754708315,37.6
2020-08-11,0.548238897396631,0.7189978370583994,0.7487367937528708,32.0
2020-08-12,0.5865237366003063,0.7692862292718097,0.8307303628847038,32.3
2020-08-13,0.5635528330781011,0.7307137707281903,0.792604501607717,33.7
2020-08-14,0.5635528330781011,0.6798846431146359,0.7296738631143775,27.6
2020-08-15,0.2113323124042879,0.15771449170872381,0.1773082223242995,22.2
2020-08-16,0.13629402756508424,0.11211247296322997,0.13596692696371154,20.4
2020-08-17,0.16998468606431855,0.3193943763518385,0.33325677537896187,34.6
2020-08-18,0.5405819295558959,0.6723143475126172,0.7294441892512633,26.9
2020-08-19,0.5375191424196019,0.6258111031002163,0.6688102893890675,24.8
2020-08-20,0.5742725880551302,0.6113914924297044,0.6667432246210381,22.8
2020-08-21,0.5497702909647779,0.5720980533525595,0.6210381258612769,21.8
2020-08-22,0.15007656967840738,0.14491708723864455,0.1605420303169499,24.2
2020-08-23,0.15926493108728945,0.038031723143475124,0.049150206706476796,19.3
2020-08-24,0.5865237366003063,0.5803893294881038,0.6244832338079926,22.6
2020-08-25,0.5604900459418071,0.5630857966834896,0.6260909508497934,21.4
2020-08-26,0.5849923430321593,0.5499279019466474,0.6026642168121268,20.1
2020-08-27,0.5941807044410413,0.4798125450612833,0.5160771704180065,18.2
2020-08-28,0.5819295558958653,0.5109949531362653,0.5769407441433165,20.5
2020-08-29,0.14854517611026036,0.12923576063446285,0.15135507579237484,23.6
2020-08-30,0.18223583460949466,0.01658255227108868,0.027101515847496566,19.4
2020-08-31,0.6202143950995406,0.5380317231434751,0.5950849793293522,19.6
2020-09-01,0.6309341500765697,0.523071377072819,0.5838309600367477,19.5
2020-09-02,0.6447166921898928,0.5234318673395818,0.5842903077629766,19.9
2020-09-03,0.7013782542113324,0.4828767123287671,0.5463941203491043,18.2
2020-09-04,0.6998468606431854,0.5118961788031723,0.5943959577400093,19.4
2020-09-05,0.26339969372128635,0.15122566690699352,0.18190169958658703,19.1
2020-09-06,0.22511485451761104,0.023071377072819033,0.0358291226458429,19.2
2020-09-07,0.667687595712098,0.5025234318673396,0.5633899862195682,21.3
2020-09-08,0.7075038284839203,0.5486661860129777,0.6375746440055121,18.9
2020-09-09,0.7105666156202144,0.5517303532804614,0.6364262746899403,18.9
2020-09-10,0.6860643185298622,0.5506488824801731,0.638033991731741,19.8
2020-09-11,0.6906584992343032,0.5378514780100937,0.6169039963252183,21.1
2020-09-12,0.18683001531393567,0.16222062004325882,0.1874138723013321,22.8
2020-09-13,0.22358346094946402,0.040014419610670496,0.057877813504823156,20.3
2020-09-14,0.6707503828483921,0.6002162941600577,0.6841984382177309,21.2
2020-09-15,0.6952526799387443,0.616618601297765,0.7243913642627469,21.3
2020-09-16,0.7182235834609495,0.6050829127613555,0.6943040881947635,20.2
2020-09-17,0.6983154670750383,0.6144556596971882,0.7101515847496556,21.2
2020-09-18,0.6799387442572742,0.6261715933669791,0.718419843821773,23.9
2020-09-19,0.23124042879019907,0.1926820475847152,0.23633440514469456,23.4
2020-09-20,0.18683001531393567,0.07299927901946647,0.09853008727606799,21.6
2020-09-21,0.6967840735068913,0.6863734679163662,0.7857142857142858,25.5
2020-09-22,0.667687595712098,0.6762797404470079,0.7762976573265963,26.9
2020-09-23,0.7013782542113324,0.6919610670511896,0.7857142857142858,25.4
2020-09-24,0.6784073506891272,0.6751982696467196,0.7659623334864492,28.2
2020-09-25,0.6263399693721287,0.6699711607786589,0.7423059255856683,31.9
2020-09-26,0.1669218989280245,0.2186373467916366,0.24689940284795592,30.2
2020-09-27,0.22817764165390508,0.08741888968997837,0.11208084519981626,19.7
2020-09-28,0.6722817764165391,0.6833093006488825,0.7746899402847955,30.4
2020-09-29,0.6477794793261868,0.6346431146359048,0.695911805236564,28.4
2020-09-30,0.21898928024502295,0.14419610670511895,0.1720257234726688,21.0
2020-10-01,0.17151607963246557,0.12887527036770008,0.14446485989894353,24.1
2020-10-02,0.21898928024502295,0.11770007209805335,0.1423977951309141,19.8
2020-10-03,0.23736600306278716,0.12184571016582553,0.15135507579237484,19.7
2020-10-04,0.26339969372128635,0.07930785868781544,0.10243454294901241,18.5
2020-10-05,0.5972434915773354,0.7076423936553713,0.7985760220486908,29.1
2020-10-06,0.5604900459418071,0.6878154289834174,0.7758383096003676,34.8
2020-10-07,0.6018376722817764,0.7071016582552271,0.7912264584290307,31.6
2020-10-08,0.5803981623277182,0.7087238644556597,0.7717041800643087,37.2
2020-10-09,0.2434915773353752,0.21467195385724586,0.2572347266881029,22.9
2020-10-10,0.20367534456355285,0.22746935832732512,0.27262287551676617,23.7
2020-10-11,0.217457886676876,0.09516943042537852,0.12126779972439136,19.9
2020-10-12,0.5298621745788668,0.6962869502523432,0.7632062471290768,38.5
2020-10-13,0.5160796324655437,0.7339581831290555,0.7664216812126781,46.3
2020-10-14,0.5252679938744258,0.69844989185292,0.7579237482774461,40.6
2020-10-15,0.55895865237366,0.7220620043258832,0.7795130914101975,35.1
2020-10-16,0.545176110260337,0.7083633741888969,0.7393201653651815,38.2
2020-10-17,0.18683001531393567,0.24044700793078583,0.2714745062011943,27.1
2020-10-18,0.24655436447166923,0.14527757750540732,0.18006430868167206,21.2
2020-10-19,0.5712098009188361,0.7593727469358327,0.8125861276986679,38.6
2020-10-20,0.5298621745788668,0.7521629416005768,0.7985760220486908,43.1
2020-10-21,0.5313935681470138,0.7485580389329488,0.7831878732200275,40.8
2020-10-22,0.5390505359877489,0.726928622927181,0.7831878732200275,41.1
2020-10-23,0.5803981623277182,0.7366618601297765,0.7733118971061093,39.2
2020-10-24,0.21898928024502295,0.24891852919971158,0.27514928801102434,28.1
2020-10-25,0.21439509954058195,0.14383561643835613,0.17937528709232892,22.7
2020-10-26,0.6125574272588056,0.767664023071377,0.8286632981166744,35.8
2020-10-27,0.5865237366003063,0.7536049026676279,0.8148828663298118,38.6
2020-10-28,0.5038284839203676,0.7321557317952415,0.7604501607717042,45.2
2020-10-29,0.5727411944869831,0.7359408795962509,0.7880110243454295,39.8
2020-10-30,0.5666156202143952,0.7435111751982697,0.7802021129995407,39.8
2020-10-31,0.21898928024502295,0.2701874549387166,0.2983463481855765,32.9
2020-11-01,0.2434915773353752,0.14077144917087236,0.1722553973357832,21.4
2020-11-02,0.6768759571209801,0.7627974044700793,0.826596233348645,31.7
2020-11-03,0.6294027565084227,0.77577505407354,0.8291226458429031,35.2
2020-11-04,0.6370597243491578,0.7483777937995674,0.8112080845199816,32.7
2020-11-05,0.6294027565084227,0.7507209805335255,0.8256775378961874,34.9
2020-11-06,0.5972434915773354,0.7096250901225667,0.76389526871842,34.2
2020-11-07,0.217457886676876,0.25739005046863733,0.28847037207165827,28.2
2020-11-08,0.21286370597243492,0.1548305695746215,0.19407441433164907,22.0
2020-11-09,0.655436447166922,0.7645998558038933,0.8201653651814425,30.6
2020-11-10,0.6294027565084227,0.7590122566690699,0.8387689480937071,35.2
2020-11-11,0.658499234303216,0.7761355443403029,0.8468075333027101,33.5
2020-11-12,0.655436447166922,0.7447728911319395,0.8091410197519522,32.9
2020-11-13,0.6064318529862175,0.7355803893294881,0.7962792834175472,36.3
2020-11-14,0.20367534456355285,0.24639509733237203,0.28341754708314193,30.5
2020-11-15,0.217457886676876,0.16798846431146358,0.20785484611851174,21.3
2020-11-16,0.6278713629402757,0.7534246575342466,0.8203950390445567,32.3
2020-11-17,0.6294027565084227,0.7283705839942322,0.8130454754248966,30.6
2020-11-18,0.6156202143950996,0.7426099495313626,0.7916858061552596,34.0
2020-11-19,0.5712098009188361,0.6946647440519106,0.7209462563160312,34.6
2020-11-20,0.5773353751914242,0.7296322999279019,0.7636655948553055,37.5
2020-11-21,0.1990811638591118,0.21773612112472962,0.24942581534221409,26.3
2020-11-22,0.18070444104134764,0.11661860129776495,0.14538355535140102,21.0
2020-11-23,0.5957120980091883,0.7195385724585436,0.7870923288929721,33.9
2020-11-24,0.5941807044410413,0.7004325883201153,0.7689480937069362,31.1
2020-11-25,0.6324655436447167,0.7015140591204038,0.7698667891593938,28.3
2020-11-26,0.663093415007657,0.7033165104542177,0.7758383096003676,26.8
2020-11-27,0.6232771822358346,0.6638428262436914,0.7158934313275149,27.2
2020-11-28,0.18070444104134764,0.16474405191059838,0.19683050068902158,23.7
2020-11-29,0.2067381316998469,0.07642393655371306,0.09853008727606799,20.1
2020-11-30,0.7549770290964779,0.6465392934390771,0.7223242994947174,26.1
2020-12-01,0.6493108728943339,0.6629416005767844,0.7349563619660082,25.9
2020-12-02,0.6707503828483921,0.6762797404470079,0.7402388608176389,23.8
2020-12-03,0.6447166921898928,0.6569935111751983,0.7303628847037207,24.3
2020-12-04,0.6416539050535988,0.6429343907714492,0.7156637574644005,27.3
2020-12-05,0.16539050535987748,0.16366258111031,0.19683050068902158,22.4
2020-12-06,0.19754977029096477,0.07083633741888969,0.09485530546623794,19.8
2020-12-07,0.6753445635528331,0.6265320836337419,0.7009646302250805,23.2
2020-12-08,0.7075038284839203,0.5982335976928623,0.6770785484611852,21.6
2020-12-09,0.6998468606431854,0.6113914924297044,0.6835094166283877,20.6
2020-12-10,0.7120980091883614,0.6137346791636626,0.6908589802480478,20.8
2020-12-11,0.6830015313935682,0.6065248738284066,0.6869545245751034,21.7
2020-12-12,0.21898928024502295,0.1624008651766402,0.2000459347726229,21.5
2020-12-13,0.23736600306278716,0.02054794520547945,0.03422140560404227,18.5
2020-12-14,0.6707503828483921,0.5612833453496756,0.6274689940284797,20.8
2020-12-15,0.6998468606431854,0.5474044700793079,0.617363344051447,19.9
2020-12-16,0.667687595712098,0.522170151405912,0.5943959577400093,19.6
2020-12-17,0.6539050535987749,0.5475847152126893,0.6320624712907672,20.1
2020-12-18,0.6186830015313936,0.5639870223503965,0.6469912723932016,22.2
2020-12-19,0.20980091883614088,0.14617880317231435,0.1802939825447864,20.4
2020-12-20,0.1990811638591118,0.03893294881038213,0.0544327055581075,19.4
2020-12-21,0.5681470137825422,0.5537130497476568,0.6375746440055121,21.9
2020-12-22,0.5712098009188361,0.56056236481615,0.6295360587965089,26.5
2020-12-23,0.44104134762633995,0.5198269646719539,0.533991731740928,33.8
2020-12-24,0.3568147013782542,0.45962509012256664,0.44235186035829127,45.5
2020-12-25,0.10566615620214398,0.08129055515501081,0.09370693615066605,18.9
2020-12-26,0.13016845329249616,0.1117519826964672,0.13550757923748277,20.2
2020-12-27,0.15313935681470137,0.014780100937274693,0.027101515847496566,18.6
2020-12-28,0.5865237366003063,0.517664023071377,0.5904915020670647,21.4
2020-12-29,0.5160796324655437,0.5086517664023071,0.5898024804777215,21.9
2020-12-30,0.5206738131699847,0.4684571016582552,0.5328433624253559,22.0
2020-12-31,0.5084226646248086,0.4408795962509012,0.49747358750574183,23.2
2021-01-01,0.17611026033690658,0.05010814708002882,0.06132292145153881,17.7
2021-01-02,0.2756508422664625,0.10580389329488103,0.13458888378502526,17.6
2021-01-03,0.15773353751914243,0.011535688536409516,0.020440973817179603,19.0
2021-01-04,0.6523736600306279,0.5497476568132661,0.6237942122186495,18.4
2021-01-05,0.6447166921898928,0.5499279019466474,0.6382636655948553,18.2
2021-01-06,0.6615620214395099,0.5452415284787311,0.630225080385852,20.1
2021-01-07,0.5957120980091883,0.4713410237923576,0.5257234726688103,20.6
2021-01-08,0.6049004594180705,0.4619682768565248,0.5282498851630684,19.0
2021-01-09,0.2327718223583461,0.13932948810382118,0.1690399632521819,19.8
2021-01-10,0.18223583460949466,0.017483777937995673,0.02847955902618282,17.8
2021-01-11,0.5926493108728944,0.5724585436193222,0.6706476802939825,20.7
